Notebook_Number	Page_Number	canvas_index	canvas_label	width	height	image_service	viewer_url
15	61	54	0061_15_1936-37_061_d	9925	7299	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDYxXzE1XzE5MzYtMzdfMDYxX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI1IiwiaGVpZ2h0IjoiNzI5OSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	62	55	0062_15_1936-37_062_d	9933	7251	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDYyXzE1XzE5MzYtMzdfMDYyX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTMzIiwiaGVpZ2h0IjoiNzI1MSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	63	56	0063_15_1936-37_063_d	9933	7254	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDYzXzE1XzE5MzYtMzdfMDYzX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTMzIiwiaGVpZ2h0IjoiNzI1NCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	64	57	0064_15_1936-37_064_d	9915	7167	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY0XzE1XzE5MzYtMzdfMDY0X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTE1IiwiaGVpZ2h0IjoiNzE2NyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	65	58	0065_15_1936-37_065_d	9994	7203	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY1XzE1XzE5MzYtMzdfMDY1X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTk0IiwiaGVpZ2h0IjoiNzIwMyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	66	59	0066_15_1936-37_066_d	9994	7179	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY2XzE1XzE5MzYtMzdfMDY2X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTk0IiwiaGVpZ2h0IjoiNzE3OSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	67	60	0067_15_1936-37_067_d	9924	7250	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY3XzE1XzE5MzYtMzdfMDY3X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzI1MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	68	61	0068_15_1936-37_068_d	9881	7249	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY4XzE1XzE5MzYtMzdfMDY4X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5ODgxIiwiaGVpZ2h0IjoiNzI0OSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	69	62	0069_15_1936-37_069_d	9890	7250	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDY5XzE1XzE5MzYtMzdfMDY5X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5ODkwIiwiaGVpZ2h0IjoiNzI1MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	70	63	0070_15_1936-37_070_d	9960	7250	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDcwXzE1XzE5MzYtMzdfMDcwX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTYwIiwiaGVpZ2h0IjoiNzI1MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	71	64	0071_15_1936-37_071_d	9942	7250	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDcxXzE1XzE5MzYtMzdfMDcxX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTQyIiwiaGVpZ2h0IjoiNzI1MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	72	65	0072_15_1936-37_072_d	9942	7250	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDcyXzE1XzE5MzYtMzdfMDcyX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTQyIiwiaGVpZ2h0IjoiNzI1MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	73	66	0073_15_1936-37_073_d	9924	7253	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDczXzE1XzE5MzYtMzdfMDczX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzI1MyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	74	67	0074_15_1936-37_074_d	9924	7278	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc0XzE1XzE5MzYtMzdfMDc0X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzI3OCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	75	68	0075_15_1936-37_075_d	9897	7275	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc1XzE1XzE5MzYtMzdfMDc1X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5ODk3IiwiaGVpZ2h0IjoiNzI3NSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	76	69	0076_15_1936-37_076_d	9925	7271	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc2XzE1XzE5MzYtMzdfMDc2X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI1IiwiaGVpZ2h0IjoiNzI3MSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	77	70	0077_15_1936-37_077_d	9924	7270	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc3XzE1XzE5MzYtMzdfMDc3X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzI3MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	78	71	0078_15_1936-37_078_d	9943	7271	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc4XzE1XzE5MzYtMzdfMDc4X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTQzIiwiaGVpZ2h0IjoiNzI3MSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	79	72	0079_15_1936-37_079_d	9924	7275	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDc5XzE1XzE5MzYtMzdfMDc5X2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzI3NSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	80	73	0080_15_1936-37_080_d	9880	7306	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDgwXzE1XzE5MzYtMzdfMDgwX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5ODgwIiwiaGVpZ2h0IjoiNzMwNiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	81	74	0081_15_1936-37_081_d	9951	7305	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDgxXzE1XzE5MzYtMzdfMDgxX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTUxIiwiaGVpZ2h0IjoiNzMwNSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	82	75	0082_15_1936-37_082_d	9932	7310	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDgyXzE1XzE5MzYtMzdfMDgyX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTMyIiwiaGVpZ2h0IjoiNzMxMCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
15	83	76	0083_15_1936-37_083_d	9924	7302	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9DRi9BRi9CNS9FMC81RC84QS9DMC8zRC9GRi81Mi8yOS8wQy8xQy82OS84Qi8wRC8wMDgzXzE1XzE5MzYtMzdfMDgzX2QuanBnIiwicmVwX2lkIjoiMTIzMzY2MDUxNzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5OTI0IiwiaGVpZ2h0IjoiNzMwMiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12336605170002791
