date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1947-06-10	hzh	hzh19470610-01.2.64	haifa	4	haifa	rothschild	abbreviated
1947-06-11	dav	dav19470611-01.2.73	haifa	1	haifa		abbreviated
1947-06-11	hmf	hmf19470611-01.2.74	mixed	1	haifa,jaffa		abbreviated
1947-06-12	haretz	haretz19470612-01.2.30	untowned	1			
1947-06-12	haretz	haretz19470612-01.2.39	haifa	1	haifa		spelled
1947-06-12	hbkr	hbkr19470612-01.2.72	untowned	1		hadassah	
1947-06-15	hbkr	hbkr19470615-01.2.25	other	3	jaffa,jerusalem,safed		spelled
1947-06-18	dav	dav19470618-01.2.43	mixed	8	haifa,jerusalem	hadassah	
1947-06-18	dav	dav19470618-01.2.53	other	5	jaffa,jerusalem		
1947-06-18	hbkr	hbkr19470618-01.2.39	other	1	jaffa		
1947-06-18	hmf	hmf19470618-01.2.66	other	1	jerusalem		abbreviated
1947-06-19	haretz	haretz19470619-01.2.44	haifa	3	haifa	rothschild	spelled
1947-06-20	hmf	hmf19470620-01.2.77	other	1	jerusalem		abbreviated
1947-06-22	dav	dav19470622-01.2.36	untowned	1		rothschild	
1947-06-23	ahr	ahr19470623-01.2.30	mixed	3	haifa,nablus	rothschild	
1947-06-23	hmf	hmf19470623-01.2.47	untowned	1			
1947-06-24	ahr	ahr19470624-01.2.31	untowned	1			indefinite
1947-06-24	ahr	ahr19470624-01.2.36	untowned	1		hadassah	
1947-06-25	haretz	haretz19470625-01.2.72	untowned	2			spelled
1947-06-25	khm	khm19470625-01.2.46	untowned	1		english	spelled
1947-06-26	ahr	ahr19470626-01.2.35	mixed	1	haifa,jaffa,jerusalem,telaviv,tiberias	hadassah	
1947-06-27	itonmeyuhad	itonmeyuhad19470627-01.2.16	untowned	2			abbreviated,spelled
1947-06-29	hbkr	hbkr19470629-01.2.6	other	5	jaffa	hadassah	
1947-06-30	dav	dav19470630-01.2.29	untowned	3			
1947-06-30	haretz	haretz19470630-01.2.6	mixed	6	haifa,telaviv	rothschild	
1947-06-30	hbkr	hbkr19470630-01.2.3	mixed	5	haifa,jaffa	rothschild	
1947-06-30	hmf	hmf19470630-01.2.50	mixed	6	haifa,jaffa,telaviv	hadassah,rothschild	
1947-06-30	hzh	hzh19470630-01.2.1	mixed	6	haifa,telaviv	hadassah,rothschild	
1947-06-30	hzh	hzh19470630-01.2.37	haifa	3	haifa	rothschild	
1947-07-01	haretz	haretz19470701-01.2.45	mixed	2	haifa,jaffa		abbreviated
1947-07-13	ahr	ahr19470713-01.2.35	mixed	3	acre,haifa,jaffa		spelled
1947-07-13	haretz	haretz19470713-01.2.37	other	4	jaffa	hadassah	maqaf
1947-07-13	hzh	hzh19470713-01.2.55	mixed	1	acre,haifa,nazareth		
1947-07-14	haretz	haretz19470714-01.2.30	mixed	4	haifa,jaffa,safed	rothschild	
1947-07-14	haretz	haretz19470714-01.2.33	other	3	jaffa,nazareth,tiberias		maqaf
1947-07-14	hzh	hzh19470714-01.2.60	haifa	3	haifa	rothschild	
1947-07-15	ahr	ahr19470715-01.2.29	mixed	2	acre,haifa		maqaf
1947-07-15	dav	dav19470715-01.2.40	haifa	1	haifa		
1947-07-16	ahr	ahr19470716-01.2.18	other	2	acre		spelled
1947-07-16	hmf	hmf19470716-01.2.49	untowned	2			abbreviated
1947-07-16	hmf	hmf19470716-01.2.68	other	1	jerusalem		abbreviated
1947-07-20	ahr	ahr19470720-01.2.11	untowned	4			maqaf
1947-07-20	hzh	hzh19470720-01.2.2	haifa	6	haifa		spelled
1947-07-21	haretz	haretz19470721-01.2.21	mixed	3	haifa,telaviv		
1947-07-21	haretz	haretz19470721-01.2.58	mixed	3	haifa,telaviv		
1947-07-21	hmf	hmf19470721-01.2.4	haifa	1	haifa		abbreviated
1947-07-22	ahr	ahr19470722-01.2.47	untowned	2			maqaf
1947-07-22	hbkr	hbkr19470722-01.2.53	untowned	4			
1947-07-23	ahr	ahr19470723-01.2.47	other	3	jaffa		spelled
1947-07-23	haretz	haretz19470723-01.2.75	haifa	2	haifa		
1947-07-23	hzh	hzh19470723-01.2.3	haifa	3	haifa		
1947-07-23	khm	khm19470723-01.2.73	other	1	jerusalem		
1947-07-24	ahr	ahr19470724-01.2.29	untowned	2			
1947-07-24	haolam	haolam19470724-01.2.7	mixed	9	haifa,jaffa	hadassah	
1947-07-24	hbkr	hbkr19470724-01.2.49	other	5	jerusalem		spelled
1947-07-24	hzh	hzh19470724-01.2.66	untowned	1			spelled
1947-07-24	khm	khm19470724-01.2.48	haifa	1	haifa	rothschild	
1947-07-25	ahr	ahr19470725-01.2.70	mixed	3	acre,haifa,nablus		maqaf,spelled
1947-07-25	haretz	haretz19470725-01.2.55	other	1	telaviv		
1947-07-25	haretz	haretz19470725-01.2.59	haifa	2	haifa	rothschild	
1947-07-25	haretz	haretz19470725-01.2.60	mixed	4	acre,haifa	rothschild	
1947-07-25	hzh	hzh19470725-01.2.74	haifa	2	haifa	rothschild	
1947-07-27	hbkr	hbkr19470727-01.2.54	haifa	4	haifa	rothschild	
1947-07-31	dav	dav19470731-01.2.30	other	3	jerusalem,telaviv		spelled
1947-07-31	hagalgal	hagalgal19470731-01.2.4	untowned	5		hadassah,rothschild	
1947-08-01	ahr	ahr19470801-01.2.63	mixed	2	haifa,nazareth		spelled
1947-08-01	dav	dav19470801-01.2.63	mixed	5	haifa,jaffa,nazareth		spelled
1947-08-01	hmf	hmf19470801-01.2.53	mixed	1	acre,haifa		abbreviated
1947-08-03	haretz	haretz19470803-01.2.42	other	7	jaffa,jerusalem,telaviv		
1947-08-03	hzh	hzh19470803-01.2.60	no_hospital_term	0			
1947-08-05	ahr	ahr19470805-01.2.54	untowned	3		rothschild	
1947-08-05	hzh	hzh19470805-01.2.60	mixed	1	haifa,jaffa	rothschild	
1947-08-06	hmf	hmf19470806-01.2.65	mixed	1	haifa,jaffa		
1947-08-06	hzh	hzh19470806-01.2.55	haifa	1	haifa	rothschild	
1947-08-07	ahr	ahr19470807-01.2.60	untowned	2			maqaf
1947-08-07	haretz	haretz19470807-01.2.69	mixed	1	haifa,jaffa		spelled
1947-08-10	haretz	haretz19470810-01.2.44	haifa	1	haifa	hadassah	
1947-08-10	hmf	hmf19470810-01.2.74	haifa	1	haifa	hadassah	
1947-08-11	haretz	haretz19470811-01.2.52	untowned	1		rothschild	
1947-08-11	hmf	hmf19470811-01.2.43	mixed	6	haifa,jaffa	rothschild	
1947-08-12	ahr	ahr19470812-01.2.59	untowned	1		rothschild	
1947-08-12	dav	dav19470812-01.2.6	other	2	jerusalem,telaviv		spelled
1947-08-12	haretz	haretz19470812-01.2.39	other	4	jaffa,telaviv		
1947-08-12	hmf	hmf19470812-01.2.64	mixed	2	acre,haifa	rothschild	abbreviated
1947-08-13	ahr	ahr19470813-01.2.55	mixed	1	haifa,telaviv	rothschild	
1947-08-13	dav	dav19470813-01.2.123	other	14	jaffa,telaviv	hadassah	spelled
1947-08-13	dav	dav19470813-01.2.43	mixed	1	haifa,jaffa		spelled
1947-08-13	dav	dav19470813-01.2.44	other	3	jaffa,jerusalem		maqaf
1947-08-13	dav	dav19470813-01.2.77	other	6	jaffa,telaviv		spelled
1947-08-13	khm	khm19470813-01.2.62	mixed	2	haifa,jaffa		abbreviated
1947-08-14	haretz	haretz19470814-01.2.38	other	12	jaffa,telaviv	hadassah	spelled
1947-08-15	ahr	ahr19470815-01.2.8	mixed	1	haifa,jerusalem	rothschild	maqaf
1947-08-15	dav	dav19470815-01.2.63	untowned	1			abbrev_short
1947-08-15	dav	dav19470815-01.2.72	other	8	jaffa,telaviv	hadassah	
1947-08-15	haretz	haretz19470815-01.2.57	other	5	telaviv		
1947-08-17	dav	dav19470817-01.2.34	mixed	5	haifa,jaffa,telaviv		spelled
1947-08-17	haretz	haretz19470817-01.2.12	other	1	jaffa,telaviv		maqaf
1947-08-17	haretz	haretz19470817-01.2.28	other	1	jaffa		
1947-08-18	haretz	haretz19470818-01.2.36	other	5	jaffa,jerusalem,telaviv	hadassah	spelled
1947-08-18	khm	khm19470818-01.2.53	mixed	2	haifa,jaffa		abbreviated
1947-08-19	dav	dav19470819-01.2.41	mixed	3	acre,haifa		spelled
1947-08-22	itonmeyuhad	itonmeyuhad19470822-01.2.8	other	2	jaffa	hadassah	abbreviated
1947-08-27	dav	dav19470827-01.2.67	mixed	2	acre,haifa,nazareth		spelled
1947-08-28	hbkr	hbkr19470828-01.2.39	other	3	gaza		
1947-09-01	ahr	ahr19470901-01.2.35	haifa	1	haifa		spelled
1947-09-01	dav	dav19470901-01.2.30	haifa	1	haifa	rothschild	
1947-09-02	dav	dav19470902-01.2.33	untowned	1			abbreviated
1947-09-04	dav	dav19470904-01.2.18	untowned	1			maqaf
1947-09-05	dav	dav19470905-01.2.5	other	3	jaffa,jerusalem,telaviv		
1947-09-05	haretz	haretz19470905-01.2.28	other	1	jerusalem		
1947-09-07	hmf	hmf19470907-01.2.59	haifa	1	haifa		
1947-09-10	dav	dav19470910-01.2.28	untowned	1			
1947-09-10	dav	dav19470910-01.2.63	haifa	2	haifa		spelled
1947-09-11	dav	dav19470911-01.2.16	no_hospital_term	0			spelled
1947-09-14	hbkr	hbkr19470914-01.2.85	untowned	2			
1947-09-17	hmf	hmf19470917-01.2.56	mixed	2	haifa,jaffa		
1947-09-18	ahr	ahr19470918-01.2.38	haifa	1	haifa		maqaf
1947-09-18	ahr	ahr19470918-01.2.70	haifa	1	haifa		maqaf
1947-09-18	hbkr	hbkr19470918-01.2.36	other	2	jaffa,jerusalem,telaviv		
1947-09-19	haretz	haretz19470919-01.2.59	untowned	1			abbreviated
1947-09-21	hzh	hzh19470921-01.2.66	no_hospital_term	0			spelled
1947-09-25	khm	khm19470925-01.2.25	untowned	1			
1947-09-26	dav	dav19470926-01.2.62	haifa	1	haifa	rothschild	
1947-09-26	khm	khm19470926-01.2.57	other	2	jaffa	elisha	
1947-09-28	hmf	hmf19470928-01.2.74	other	2	jaffa		abbreviated
1947-09-28	itonamami	itonamami19470928-01.2.11	other	1	jerusalem		abbreviated
1947-09-30	ahr	ahr19470930-01.2.66	untowned	2			maqaf
1947-10-02	hzh	hzh19471002-01.2.26	other	7	jaffa	english,hadassah	spelled
1947-10-02	itonamami	itonamami19471002-01.2.24	haifa	2	haifa	english,rothschild	
1947-10-03	hmf	hmf19471003-01.2.67	mixed	2	haifa,jaffa		
1947-10-05	ahr	ahr19471005-01.2.77	other	1	acre		abbreviated
1947-10-07	ahr	ahr19471007-01.2.25	untowned	1			maqaf
1947-10-07	ahr	ahr19471007-01.2.62	other	1	jaffa		spelled
1947-10-08	hmf	hmf19471008-01.2.86	haifa	3	haifa		spelled
1947-10-09	hmf	hmf19471009-01.2.27	other	2	jaffa,telaviv,tiberias		spelled
1947-10-09	hmf	hmf19471009-01.2.59	mixed	4	haifa,jaffa		
1947-10-10	hmf	hmf19471010-01.2.82	haifa	2	haifa		
1947-10-10	itonmeyuhad	itonmeyuhad19471010-01.2.6	other	3	jerusalem	hadassah	spelled
1947-10-13	hbkr	hbkr19471013-01.2.40	other	1	telaviv	hadassah	
1947-10-13	hmf	hmf19471013-01.2.24	other	1	jaffa		
1947-10-14	dav	dav19471014-01.2.14	untowned	2			spelled
1947-10-14	dav	dav19471014-01.2.30	untowned	1			
1947-10-15	hbkr	hbkr19471015-01.2.60	haifa	1	haifa		
1947-10-16	haolam	haolam19471016-01.2.60	other	3	jaffa		spelled
1947-10-17	dav	dav19471017-01.2.114	haifa	1	haifa		maqaf
1947-10-17	dav	dav19471017-01.2.92	other	1	jerusalem		spelled
1947-10-19	ahr	ahr19471019-01.2.20	haifa	1	haifa		spelled
1947-10-20	ahr	ahr19471020-01.2.32	haifa	1	haifa		abbreviated
1947-10-20	hmf	hmf19471020-01.2.67	haifa	1	haifa		abbreviated
1947-10-21	hbkr	hbkr19471021-01.2.45	untowned	1			
1947-10-22	haretz	haretz19471022-01.2.65.3	other	3	jerusalem,telaviv		spelled
1947-10-22	hmf	hmf19471022-01.2.81	haifa	1	haifa	rothschild	
1947-10-23	dav	dav19471023-01.2.6	other	1	jaffa		spelled
1947-10-23	hbkr	hbkr19471023-01.2.34	other	1	telaviv		
1947-10-24	ahr	ahr19471024-01.2.48	mixed	2	acre,haifa		abbreviated
1947-10-26	haretz	haretz19471026-01.2.35	mixed	1	acre,haifa		
1947-10-26	hmf	hmf19471026-01.2.57	other	4	jaffa,jerusalem,telaviv		abbreviated
1947-10-28	ahr	ahr19471028-01.2.63	other	1	jerusalem		maqaf
1947-10-28	dav	dav19471028-01.2.43.3	haifa	2	haifa	rothschild	
1947-10-28	itonamami	itonamami19471028-01.2.29	other	2	jerusalem	english	abbreviated
1947-10-29	hzh	hzh19471029-01.2.113	no_hospital_term	0			spelled
1947-11-02	ahr	ahr19471102-01.2.56	other	1	jaffa		abbreviated
1947-11-03	ahr	ahr19471103-01.2.49	untowned	1			
1947-11-03	ahr	ahr19471103-01.2.51	mixed	4	haifa,jaffa,jerusalem	rothschild	abbreviated
1947-11-03	hmf	hmf19471103-01.2.67	untowned	1			abbreviated
1947-11-03	hmf	hmf19471103-01.2.76	mixed	6	haifa,jaffa		
1947-11-03	hzh	hzh19471103-01.2.11	untowned	2		rothschild	spelled
1947-11-05	khm	khm19471105-01.2.25	mixed	1	acre,haifa,jerusalem		abbreviated
1947-11-06	ahr	ahr19471106-01.2.41	haifa	2	haifa		maqaf
1947-11-06	ahr	ahr19471106-01.2.61	mixed	6	haifa,jaffa		abbreviated
1947-11-06	hmf	hmf19471106-01.2.71	mixed	4	haifa,jaffa		
1947-11-07	ahr	ahr19471107-01.2.92	mixed	3	haifa,nablus		maqaf
1947-11-07	dav	dav19471107-01.2.62	mixed	7	haifa,jaffa		
1947-11-07	dav	dav19471107-01.2.79	untowned	2			
1947-11-07	hzh	hzh19471107-01.2.97	untowned	2			
1947-11-09	hzh	hzh19471109-01.2.31	other	2	jerusalem		
1947-11-10	hbkr	hbkr19471110-01.2.35	other	3	telaviv	hadassah	
1947-11-11	ahr	ahr19471111-01.2.74	untowned	1			spelled
1947-11-11	hmf	hmf19471111-01.2.61	mixed	8	haifa,jaffa	rothschild	
1947-11-11	hzh	hzh19471111-01.2.6	untowned	1		rothschild	
1947-11-11	hzh	hzh19471111-01.2.80	haifa	2	haifa		
1947-11-13	hmf	hmf19471113-01.2.2	other	3	jaffa		abbreviated,spelled
1947-11-16	dav	dav19471116-01.2.39	mixed	3	haifa,jaffa		
1947-11-16	hbkr	hbkr19471116-01.2.54	untowned	4		rothschild	
1947-11-16	hmf	hmf19471116-01.2.51	haifa	3	haifa	rothschild	
1947-11-16	hmf	hmf19471116-01.2.52	other	1	jaffa		abbreviated
1947-11-16	hzh	hzh19471116-01.2.53	untowned	1			spelled
1947-11-16	hzh	hzh19471116-01.2.61	haifa	6	haifa	rothschild	
1947-11-16	itonamami	itonamami19471116-01.2.13	untowned	2		rothschild	
1947-11-17	ahr	ahr19471117-01.2.43	other	1	jaffa		abbreviated
1947-11-20	ahr	ahr19471120-01.2.52	haifa	1	haifa		abbreviated
1947-11-20	hmf	hmf19471120-01.2.60	no_hospital_term	0			
1947-11-21	hmf	hmf19471121-01.2.26	other	2	telaviv		
1947-11-24	dav	dav19471124-01.2.31	untowned	3		hadassah	spelled
1947-11-25	haretz	haretz19471125-01.2.23	other	3	telaviv		
1947-11-25	haretz	haretz19471125-01.2.27	haifa	2	haifa	rothschild	spelled
1947-11-25	itonamami	itonamami19471125-01.2.32	haifa	2	haifa		
1947-11-26	haretz	haretz19471126-01.2.54	haifa	1	haifa	rothschild	
1947-11-26	hzh	hzh19471126-01.2.60	mixed	2	haifa,jaffa		spelled
1947-11-26	itonamami	itonamami19471126-01.2.26	haifa	1	haifa	rothschild	
1947-11-30	hbkr	hbkr19471130-01.2.33	other	1	jerusalem		spelled
1947-12-01	haretz	haretz19471201-01.2.29	untowned	1			
1947-12-01	hzh	hzh19471201-01.2.2	untowned	2			
1947-12-03	ahr	ahr19471203-01.2.45	haifa	1	haifa		
1947-12-04	haretz	haretz19471204-01.2.24	other	18	jaffa,jerusalem,tiberias	hadassah	
1947-12-05	ahr	ahr19471205-01.2.14	mixed	1	haifa,jaffa		
1947-12-05	haretz	haretz19471205-01.2.8	other	2	jaffa,telaviv		
1947-12-05	hzh	hzh19471205-01.2.59	other	1	jaffa,jerusalem		
1947-12-05	itonamami	itonamami19471205-01.2.22	other	6	jaffa,telaviv	hadassah	
1947-12-07	ahr	ahr19471207-01.2.46	mixed	4	acre,haifa	rothschild	abbreviated
1947-12-07	ahr	ahr19471207-01.2.47	untowned	4		rothschild	abbreviated
1947-12-07	hzh	hzh19471207-01.2.14	mixed	4	acre,haifa,jaffa	english,rothschild	spelled
1947-12-09	dav	dav19471209-01.2.35	haifa	3	haifa		spelled
1947-12-09	hmf	hmf19471209-01.2.66	mixed	5	haifa,jerusalem,nazareth	rothschild	
1947-12-09	itonamami	itonamami19471209-01.2.2	mixed	9	haifa,jaffa,jerusalem,telaviv	hadassah	
1947-12-10	ahr	ahr19471210-01.2.49	untowned	3			maqaf,spelled
1947-12-10	dav	dav19471210-01.2.26	mixed	8	haifa,jaffa	hadassah,rothschild	
1947-12-10	hmf	hmf19471210-01.2.11	mixed	3	haifa,jaffa	rothschild	abbreviated
1947-12-10	hmf	hmf19471210-01.2.5	other	2	jaffa,telaviv		maqaf
1947-12-10	itonamami	itonamami19471210-01.2.2	mixed	7	haifa,jaffa,telaviv	hadassah	
1947-12-12	ahr	ahr19471212-01.2.68	mixed	2	haifa,nablus		abbreviated
1947-12-12	dav	dav19471212-01.2.78	untowned	5		rothschild	
1947-12-12	haretz	haretz19471212-01.2.46	haifa	8	haifa	rothschild	
1947-12-12	haretz	haretz19471212-01.2.5	other	7	jaffa,jerusalem	hadassah	
1947-12-12	hmf	hmf19471212-01.2.74	untowned	3		rothschild	
1947-12-12	hmf	hmf19471212-01.2.83	other	1	jerusalem		abbreviated
1947-12-14	ahr	ahr19471214-01.2.48	untowned	2		rothschild	
1947-12-14	ahr	ahr19471214-01.2.54	other	3	gaza		abbreviated
1947-12-14	hmf	hmf19471214-01.2.21	haifa	1	haifa		
1947-12-14	hmf	hmf19471214-01.2.77	mixed	3	haifa,jaffa	rothschild	
1947-12-14	hzh	hzh19471214-01.2.1	other	1	jaffa		spelled
1947-12-15	dav	dav19471215-01.2.20	other	1	nazareth,safed		spelled
1947-12-15	hzh	hzh19471215-01.2.11	other	6	jaffa,jerusalem,telaviv		spelled
1947-12-16	haretz	haretz19471216-01.2.16	untowned	1			
1947-12-16	haretz	haretz19471216-01.2.20	mixed	4	haifa,jaffa,nablus		spelled
1947-12-16	hzh	hzh19471216-01.2.2	other	8	jerusalem,telaviv	hadassah	
1947-12-17	ahr	ahr19471217-01.2.50	untowned	1			abbreviated
1947-12-17	dav	dav19471217-01.2.65	untowned	1			spelled
1947-12-17	hmf	hmf19471217-01.2.41	haifa	1	haifa		
1947-12-18	hbkr	hbkr19471218-01.2.50	untowned	5			indefinite
1947-12-19	ahr	ahr19471219-01.2.90	haifa	1	haifa	rothschild	
1947-12-19	dav	dav19471219-01.2.4	untowned	4			
1947-12-19	haretz	haretz19471219-01.2.21	other	4	telaviv		spelled
1947-12-19	haretz	haretz19471219-01.2.5	other	1	jaffa,telaviv		
1947-12-19	hzh	hzh19471219-01.2.4	other	5	hebron,jaffa,jerusalem		spelled
1947-12-19	hzh	hzh19471219-01.2.78	haifa	2	haifa	rothschild	
1947-12-21	ahr	ahr19471221-01.2.55	mixed	3	acre,haifa		abbreviated
1947-12-21	ahr	ahr19471221-01.2.59	untowned	1			spelled
1947-12-21	dav	dav19471221-01.2.43	untowned	2		rothschild	
1947-12-22	haretz	haretz19471222-01.2.22	untowned	1			spelled
1947-12-23	dav	dav19471223-01.2.70	haifa	1	haifa	rothschild	
1947-12-23	hzh	hzh19471223-01.2.19	other	1	safed		spelled
1947-12-24	ahr	ahr19471224-01.2.51	other	3	jerusalem		spelled
1947-12-24	ahr	ahr19471224-01.2.52	haifa	3	haifa	rothschild	spelled
1947-12-24	haretz	haretz19471224-01.2.51	other	4	jaffa	rothschild	
1947-12-25	ahr	ahr19471225-01.2.20	other	4	jaffa		maqaf
1947-12-25	ahr	ahr19471225-01.2.47	untowned	1		rothschild	
1947-12-25	dav	dav19471225-01.2.44	mixed	6	haifa,jaffa	rothschild	
1947-12-25	dav	dav19471225-01.2.54	other	5	jaffa		
1947-12-25	hmf	hmf19471225-01.2.49	haifa	1	haifa		
1947-12-25	hzh	hzh19471225-01.2.3	haifa	5	haifa	rothschild	
1947-12-26	hmf	hmf19471226-01.2.95	other	3	jerusalem		abbreviated
1947-12-26	itonamami	itonamami19471226-01.2.10	other	1	telaviv		spelled
1947-12-26	itonamami	itonamami19471226-01.2.2	haifa	2	haifa	rothschild	spelled
1947-12-28	ahr	ahr19471228-01.2.7	mixed	5	haifa,nazareth	rothschild	abbreviated,maqaf
1947-12-28	hmf	hmf19471228-01.2.5	other	1	jerusalem		abbreviated
1947-12-28	hmf	hmf19471228-01.2.68	mixed	4	haifa,jaffa	rothschild	
1947-12-28	mivrak	mivrak19471228-01.2.10.2	other	2	jerusalem		maqaf
1947-12-29	dav	dav19471229-01.2.26	other	2	jaffa,jerusalem,telaviv		maqaf
1947-12-29	hbkr	hbkr19471229-01.2.17.4	mixed	2	haifa,telaviv		
1947-12-29	hzh	hzh19471229-01.2.18	haifa	2	haifa		
1947-12-29	itonamami	itonamami19471229-01.2.31	haifa	1	haifa		spelled
1947-12-29	mivrak	mivrak19471229-01.2.2	other	3	jerusalem	hadassah	spelled
1947-12-30	haretz	haretz19471230-01.2.28.3	mixed	4	haifa,jerusalem		abbreviated
1947-12-30	haretz	haretz19471230-01.2.36	other	2	telaviv		
1947-12-30	khm	khm19471230-01.2.22	untowned	1			
1947-12-30	khm	khm19471230-01.2.55	other	1	jerusalem		spelled
1947-12-31	dav	dav19471231-01.2.10	haifa	2	haifa	rothschild	
1947-12-31	haretz	haretz19471231-01.2.68.3	haifa	1	haifa		abbreviated
1947-12-31	itonamami	itonamami19471231-01.2.20	untowned	1			spelled
1948-01-01	dav	dav19480101-01.2.11	other	5	jerusalem	rothschild	spelled
1948-01-01	haretz	haretz19480101-01.2.67	untowned	1			spelled
1948-01-01	hmf	hmf19480101-01.2.22.1	mixed	1	haifa,jerusalem	hadassah	
1948-01-01	hmf	hmf19480101-01.2.90	haifa	1	haifa	rothschild	
1948-01-01	hzh	hzh19480101-01.2.58	no_hospital_term	0			spelled
1948-01-02	ahr	ahr19480102-01.2.57	haifa	3	haifa	rothschild	abbreviated
1948-01-02	hzh	hzh19480102-01.2.86	mixed	2	haifa,jaffa	rothschild	
1948-01-02	khm	khm19480102-01.2.41	haifa	1	haifa		abbreviated
1948-01-03	mivrak	mivrak19480103-01.2.4	other	1	telaviv	hadassah	
1948-01-04	ahr	ahr19480104-01.2.11	haifa	4	haifa	rothschild	abbreviated
1948-01-04	dav	dav19480104-01.2.2	mixed	4	gaza,haifa	hadassah	
1948-01-04	hmf	hmf19480104-01.2.59	mixed	6	haifa,jaffa	rothschild	
1948-01-05	ahr	ahr19480105-01.2.50	no_hospital_term	0			
1948-01-05	ahr	ahr19480105-01.2.59	mixed	4	haifa,jerusalem		maqaf
1948-01-05	haretz	haretz19480105-01.2.45.3	haifa	4	haifa		
1948-01-06	haretz	haretz19480106-01.2.46	mixed	2	haifa,nazareth		spelled
1948-01-06	hbkr	hbkr19480106-01.2.28	untowned	5		hadassah	spelled
1948-01-06	hmf	hmf19480106-01.2.20	other	1	jerusalem,telaviv		
1948-01-06	hzh	hzh19480106-01.2.7	other	2	jerusalem		spelled
1948-01-07	dav	dav19480107-01.2.16	untowned	2			spelled
1948-01-07	hbkr	hbkr19480107-01.2.86	other	2	jaffa		spelled
1948-01-08	haolam	haolam19480108-01.2.14	mixed	23	haifa,jaffa,jerusalem,nablus,safed,telaviv,tiberias	hadassah,rothschild	maqaf
1948-01-08	haolam	haolam19480108-01.2.21	other	2	jerusalem		
1948-01-08	hmf	hmf19480108-01.2.1	other	7	jaffa		abbreviated
1948-01-08	hzh	hzh19480108-01.2.35	untowned	1			spelled
1948-01-09	dav	dav19480109-01.2.13	other	1	jerusalem		indefinite
1948-01-09	hbkr	hbkr19480109-01.2.7	untowned	5			maqaf
1948-01-09	itonamami	itonamami19480109-01.2.19	untowned	2			indefinite
1948-01-11	ahr	ahr19480111-01.2.52	other	2	jaffa	rothschild	spelled
1948-01-12	ahr	ahr19480112-01.2.15	other	2	jaffa		spelled
1948-01-12	haretz	haretz19480112-01.2.48	untowned	1			
1948-01-12	hbkr	hbkr19480112-01.2.74	untowned	3			spelled
1948-01-12	hmf	hmf19480112-01.2.70	untowned	2			spelled
1948-01-13	hbkr	hbkr19480113-01.2.27	other	3	jaffa		spelled
1948-01-14	ahr	ahr19480114-01.2.63	other	1	jaffa	hadassah	maqaf
1948-01-14	dav	dav19480114-01.2.15	mixed	5	haifa,jaffa		spelled
1948-01-14	hbkr	hbkr19480114-01.2.19	other	2	jaffa		spelled
1948-01-14	hmf	hmf19480114-01.2.39	mixed	4	haifa,jaffa,telaviv	elisha	
1948-01-14	hzh	hzh19480114-01.2.10	other	3	jaffa	hadassah	spelled
1948-01-14	hzh	hzh19480114-01.2.15	haifa	3	haifa	elisha	
1948-01-14	hzh	hzh19480114-01.2.3	haifa	4	haifa	rothschild	spelled
1948-01-14	itonamami	itonamami19480114-01.2.11	other	5	jaffa,telaviv	hadassah	spelled
1948-01-14	itonamami	itonamami19480114-01.2.29	mixed	4	haifa,nazareth	rothschild	
1948-01-14	khm	khm19480114-01.2.56	untowned	1			abbreviated
1948-01-15	ahr	ahr19480115-01.2.11	haifa	8	haifa	rothschild	
1948-01-15	ahr	ahr19480115-01.2.52	other	6	jerusalem		maqaf
1948-01-15	ahr	ahr19480115-01.2.64	untowned	3		hadassah	maqaf
1948-01-15	haolam	haolam19480115-01.2.10	mixed	18	haifa,jaffa,jerusalem,telaviv,tiberias	english,rothschild	
1948-01-15	haolam	haolam19480115-01.2.12	other	2	jaffa,jerusalem	hadassah	maqaf
1948-01-15	haretz	haretz19480115-01.2.4	untowned	1		rothschild	
1948-01-15	haretz	haretz19480115-01.2.46	mixed	12	haifa,jaffa	hadassah,rothschild	
1948-01-15	hmf	hmf19480115-01.2.48	haifa	2	haifa	rothschild	
1948-01-15	hzh	hzh19480115-01.2.23	other	2	jaffa,jerusalem		
1948-01-15	hzh	hzh19480115-01.2.3	untowned	2			spelled
1948-01-16	ahr	ahr19480116-01.2.10	haifa	2	haifa	rothschild	abbreviated
1948-01-16	haretz	haretz19480116-01.2.4	haifa	3	haifa	rothschild	
1948-01-16	haretz	haretz19480116-01.2.69	other	3	jerusalem		spelled
1948-01-16	itonamami	itonamami19480116-01.2.3	untowned	3		rothschild	
1948-01-18	dav	dav19480118-01.2.9	haifa	4	haifa	rothschild	
1948-01-19	dav	dav19480119-01.2.34	other	4	jaffa		spelled
1948-01-19	hayomjlm	hayomjlm19480119-01.2.21	other	2	jaffa		spelled
1948-01-19	hmf	hmf19480119-01.2.66	other	1	jaffa		abbreviated
1948-01-19	hzh	hzh19480119-01.2.51	other	4	jaffa		abbreviated
1948-01-20	dav	dav19480120-01.2.57	untowned	3			spelled
1948-01-20	hmf	hmf19480120-01.2.71	untowned	1		rothschild	
1948-01-22	dav	dav19480122-01.2.10	other	3	jerusalem		maqaf
1948-01-22	haolam	haolam19480122-01.2.1	untowned	1			indefinite
1948-01-22	haolam	haolam19480122-01.2.11	untowned	3			indefinite,spelled
