date	pub	page_id	disease	term	haifa	dateline	hospital	epidemic_words	soft_term	window	reg_before	reg_after	reg_deaths_before	reg_coverage	surge	days_after_surge	lead_lag
1948-01-07	falastin	falastin19480107-01.1.2	cholera	بالكوليرا	paragraph			y		…نظافه سوريا من الكونيرا لندن في ٦ - و . ا . ع لم تحدث في سوريا ايه اصابه بالكوليرا خلال الاربيع والبشر بن ساعه المنتهيه صباح اليوم ، وسافر اعضاء البعثه الطبيه الامريكيه الي بيروت اليوم ، وصرح احد اعضايها الي وكاله الانباء العربيه با…	0	1	0	open			register admitting, no surge
1948-01-13	falastin	falastin19480113-01.1.3	cholera	الكوليرا	page					…سوريا نظيفه من الكوليرا…							
1948-01-13	falastin	falastin19480113-01.1.3	smallpox	الجدري	page			y		…را قاربت نهايتها في جميع المناطق وقد لا ينقضي الاسبوع القادم حتي تطن نظافه البلاد رسميا من هذا الوباء . وان التدابير اللازمه تتخذ لاجراء تلقيح عام ضد الجدري…							
1948-01-13	falastin	falastin19480113-01.1.3	cholera	بالكوليرا	page			y		…دمشق في ١٢ - و.ا.ع - لم تسجل اصابات جديده بالكوليرا في سوريا . وقد صرح الدكتور احمد قدري السكرتير العام الوزاره الصحه بان عمليات تلقيح السكان ضد الكوليرا قاربت نهايتها في جميع المناطق وقد لا ينقضي الاسبوع القادم حتي تطن نظافه البلاد رسميا من هذا الوباء . وان التدابير اللازمه تتخذ لاجراء تلقيح عام ضد ال…							
1948-01-17	falastin	falastin19480117-01.1.1	cholera	الكوليرا	other:Damascus	Damascus		y		…دمشق في ١٦ ك ٢ - او اسل فلسطين الخاص - تصدر الحكومه السوريه غدا بيانا تعلن فيه خلو سوريا من وباء الكوليرا…							
1948-01-20	falastin	falastin19480120-01.1.4	smallpox	الجدري	page			y		…القاهره في ١٩ - وامع - استقبل دوله النقراشي باشا امس وزير لبنان المفوض الذي رقم شكر لبنان لمصر علي المساعده التي قدمتها لمكافحه الجدري القاهره موبوءه بالكوليرا القاهره في ١٩ - و . امع - لم تكن القاهره من للدن للصريه الق اعلات اللجنه العليا للكوليرا خلوها من الوباء ، فقد نظافه مدل الا…							
1948-01-20	falastin	falastin19480120-01.1.4	cholera	بالكوليرا	page			y		…القاهره في ١٩ - وامع - استقبل دوله النقراشي باشا امس وزير لبنان المفوض الذي رقم شكر لبنان لمصر علي المساعده التي قدمتها لمكافحه الجدري القاهره موبوءه بالكوليرا القاهره في ١٩ - و . امع - لم تكن القاهره من للدن للصريه الق اعلات اللجنه العليا للكوليرا خلوها من الوباء ، فقد نظافه مدل الاسكندريه وبورسعيد والسويس وكذلك منطقه مصر العليا.…							
1948-01-21	falastin	falastin19480121-01.1.2	cholera	الكوليرا	other:Damascus	Damascus		y		…سوريا تستانف مواصلاتها دمشق في ٢٠ ك ٢ - و مامع. استونقت للو اصلات الجويه بين سورياو والهند وايران وتركيا بعد علي وباء الكوليرا.…							
1948-01-28	falastin	falastin19480128-01.1.1	smallpox	بالجدري	page			y		…اصابات بالجدري في يافا وجوب المبادره الي التطعيم ضد الوباء…							
1948-01-28	falastin	falastin19480128-01.1.1	smallpox	بالجدري	page		y	y		…وقعت اربع اصابات بالجدري مءخرا في حي العجمي بيانا وقد ادخل المصابون الي مستشفي الكرنتينا المعالجه وقد قامت دايره الصحه بتطعيم وظفي الدواير الرسميه وطلاب المدارس وطلب الينا ان…							
1948-01-28	falastin	falastin19480128-01.1.4	influenza	والانفلونزا	page					…طه P306 وقايه ب والانفلونزا والتهاب الزو يتحتم علي كل فرد ان يتخذ كل وسايل الحمايه ضد المرض لهذا الشتاء وابسط هذه الوسايل تهي الغرغره باسيرك كلما تعرضت للبرد وبكذا تا من الامانه…							
1948-01-29	falastin	falastin19480129-01.1.2	smallpox	الجدري	page			y		… لا يوالون يطالبون بالاسراع في اعاده فتح المحطه وتسيير القطارات اليها كالعاده ولمل للمسءولين يجنون الي هذا الطلب العادل ويطلبونه في القريب التطعيم ضد الجدري بيافا قام الدكتور ايوب مساعد دايره الصحه في اللواء بالتطعيم ضد الجدري في دايره الصحه الوقايه من المرض وهو ما تحض الجميع عليه ا حتي لا يستفحل امر هذا الوباء في المدينه | امطار غزيره في يافا مطلنداق يافا وضواحيها ليله امس…							
1948-01-30	falastin	falastin19480130-01.1.2	smallpox	بالجدري	page			y		…اصابات بالجدري في لبنان بيروت في ٢٩ - و . ع حدثت اليوم…							
1948-01-30	falastin	falastin19480130-01.1.2	smallpox	بالجدري	page			y		…ثلاث اسابات بالجدري في المحافظات اللبنانيه ولم تقيم ايه اصابه في بيوت…							
1948-01-30	falastin	falastin19480130-01.1.2	smallpox	بالجدري	page					…و نصف جنيه سجل وقوع اصابتين بالجدري في انا في الاسبوع الاخير من الشهر الحالي اصدر جلاله ملك بريطانيا مرسوما يخول حكام لستمرات البريطانيه والندوب السامي لفلسطين الحق بان يمدوا اذا حتي شا…							
1948-01-30	falastin	falastin19480130-01.1.2	smallpox	الجدري	other:Tulkarm	Tulkarm		y		…وقمر السيدات زور المناضلين في جبهات يافا ودعوه اطباء المدينه لتطعيمهم ضد الجدري…							
1948-01-30	falastin	falastin19480130-01.1.2	smallpox	الجدري	page			y		…في يانا كي يزوروا الجهات المحيطه بالمدينه ويقومو بتطعيم المناضلين والعايلات التي تقوم علي خدمتهم ضد الجدري الذي ظهر مءخرا في يافا و يتفقدر الحاله الصحيه…							
1948-02-01	falastin	falastin19480201-01.1.2	cholera	الكوليرا	page					…كيا دمشق فی ۳۱ ۲ - و ه ا . ع - ابلغت الحكومه التركيه السلطات السوريه انه لا مانع لديها اعاده فتح الحدود بين البلدين الان بعد ان ثبت ان سوريا خاليه من الكوليرا…							
1948-02-03	falastin	falastin19480203-01.1.2	cholera	الكوليرا	other:Jerusalem	Jerusalem				…الكوليرا والسفر الي سوريا القدس في ٢ شباط - المراسل فلسطين الخاص جانا من القنصليه السوريه العامه ) انه ان يطلب من الاشخاص الي الجبين في السفر الي سوريا من الا…							
1948-02-03	falastin	falastin19480203-01.1.2	smallpox	الجدري	other:Jerusalem	Jerusalem		y		… الكوابير - وجاءنا من القنصليه العامه للممدكه الاردنيه الهاشميه بان علي جميع الاشخاص الذين يرغبون في السفر الي شرق الاردن ان يبرزوا شهادات التطعيم ضد الجدري المواليد والوفيات والجدري بيافا بلغ مجموع للمواليد في مدينه يافا خلال شهر | كانون الثاني الماضي ٣٦٥ مولودا وبلغ عدد الوفيات فيها خلال الشهر الماضي ١٤٥ وفاه اما مواليد قضاء يانا فقد بلغت خلال شهر كانون الثاني الماضي ١٣٤ مولودا والوفيات ١٤ وفاه وتبين ان اصابات الجدري الاربع التي ظهرت منذ مده في يانا كانت بين عايله واحده حضرت الي فلسطين من لبنان قبل ظهور الاصابات بين افرادها. وتقوم دايره الصحه بيانا بجهود مشكوره ضد…							
